id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
80367357-0,80367357,937862325,937862244,9.802665624265412,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2788109 43.6983472, 7.2787714 43.6982639)"
80367358-0,80367358,937862244,937862300,1.0156156935416922,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2787714 43.6982639, 7.2787676 43.6982552)"
80367358-1,80367358,937862300,313186457,5.2902159972651175,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2787676 43.6982552, 7.2787473 43.6982100)"
80367358-2,80367358,313186457,937862312,3.4197132988963403,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2787473 43.6982100, 7.2787341 43.6981808)"
80367359-0,80367359,937862300,937862337,25.808015681328712,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2787676 43.6982552, 7.2789700 43.6982071, 7.2790720 43.6981823)"
80368890-0,80368890,313186471,24624729,25.635366666942275,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2788110 43.6988308, 7.2786516 43.6988758, 7.2785215 43.6989259)"
80368891-0,80368891,937875953,937875950,54.57222515114552,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2784075 43.6990848, 7.2784647 43.6992086, 7.2785298 43.6994124, 7.2785633 43.6994327, 7.2785951 43.6995494)"
80368893-0,80368893,313186475,313186477,10.928988639793946,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2790356 43.6992532, 7.2790254 43.6993511)"
80368893-1,80368893,313186477,313186525,26.274990042933933,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2790254 43.6993511, 7.2790197 43.6995189, 7.2789850 43.6995823)"
80368893-2,80368893,313186525,24634081,9.825052682842625,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2789850 43.6995823, 7.2789220 43.6996579)"
80369179-0,80369179,460426510,10147520520,2.4240459037871362,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2786480 43.7006210, 7.2786207 43.7006302)"
80369179-1,80369179,10147520520,9516111541,48.03300624132506,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2786207 43.7006302, 7.2786021 43.7006365, 7.2784044 43.7003593, 7.2783593 43.7002756, 7.2783529 43.7002614)"
80369179-2,80369179,9516111541,10692544037,35.61302096089387,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2783529 43.7002614, 7.2783140 43.7001643, 7.2783192 43.7001509, 7.2783359 43.7001381, 7.2783595 43.7001289, 7.2784065 43.7001167, 7.2784218 43.7001198, 7.2785229 43.7002154)"
80369179-3,80369179,10692544037,9516111537,48.35748645365068,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2785229 43.7002154, 7.2786257 43.7003126, 7.2787319 43.7004031, 7.2788043 43.7004564, 7.2789138 43.7005231, 7.2788994 43.7005341)"
80369179-4,80369179,9516111537,460426510,22.543549486302805,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2788994 43.7005341, 7.2788850 43.7005450, 7.2786480 43.7006210)"
95806666-0,95806666,1110385904,1110385932,169.35426110950868,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2765477 43.7033506, 7.2768623 43.7038529, 7.2769189 43.7039890, 7.2768769 43.7041118, 7.2768068 43.7042047, 7.2766559 43.7042554, 7.2763518 43.7044064, 7.2761162 43.7045267)"
95810346-0,95810346,276007464,276007418,289.999318131726,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2780147 43.7038719, 7.2780030 43.7039417, 7.2778549 43.7041690, 7.2778040 43.7043631, 7.2777944 43.7045082, 7.2777719 43.7046121, 7.2776769 43.7048629, 7.2776385 43.7049538, 7.2773594 43.7054481, 7.2769133 43.7059059, 7.2768706 43.7059527, 7.2768223 43.7059895, 7.2767585 43.7060209, 7.2765636 43.7060712, 7.2764734 43.7061071)"
95810351-0,95810351,1110386034,276007464,124.42795608086776,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2767422 43.7044354, 7.2768296 43.7044081, 7.2770677 43.7042747, 7.2773719 43.7041816, 7.2777628 43.7041025, 7.2778622 43.7040517, 7.2780147 43.7038719)"
95810353-0,95810353,1110432707,1211061107,84.65840274168492,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2758569 43.7035785, 7.2761349 43.7040577, 7.2761497 43.7041289, 7.2761291 43.7041638, 7.2759567 43.7042039)"
98049475-0,98049475,1134619726,1134619656,46.711778044649705,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2778956 43.7010630, 7.2780106 43.7009855, 7.2784076 43.7008795)"
98049478-0,98049478,1134619579,10147497303,3.0390539066676086,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2785033 43.7008440, 7.2785378 43.7008329)"
98049479-0,98049479,1134619717,2541076766,6.776157151462111,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2777901 43.7013355, 7.2778645 43.7013070)"
98049479-1,98049479,2541076766,1134619645,14.593554894132051,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2778645 43.7013070, 7.2780258 43.7012471)"
98049480-0,98049480,1134619788,1134619726,5.927216060321286,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2778281 43.7010843, 7.2778956 43.7010630)"
98049482-0,98049482,1134619848,2541076769,6.735211434314555,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2776590 43.7011410, 7.2777341 43.7011143)"
98049482-1,98049482,2541076769,1134619788,8.269307739756497,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2777341 43.7011143, 7.2778281 43.7010843)"
98049483-0,98049483,1134619805,1134619746,7.598018406606738,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2784967 43.7009997, 7.2785821 43.7009706)"
98049486-0,98049486,1134619863,1134619805,45.47190029300574,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2779919 43.7011832, 7.2784967 43.7009997)"
98049487-0,98049487,1134619632,2541076770,14.341448099870446,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2779409 43.7011273, 7.2777815 43.7011849)"
98049487-1,98049487,2541076770,1134619537,6.549161527012814,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2777815 43.7011849, 7.2777085 43.7012109)"
98049490-0,98049490,1134619656,1134619579,8.656488392103613,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2784076 43.7008795, 7.2785033 43.7008440)"
98049495-0,98049495,1134619440,1134619863,6.569050082336117,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2779199 43.7012110, 7.2779919 43.7011832)"
98049497-0,98049497,1134619746,10147497302,4.029755253762398,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2785821 43.7009706, 7.2786281 43.7009563)"
98049498-0,98049498,1134619551,2541076771,6.520960892513752,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2777484 43.7012707, 7.2778225 43.7012470)"
98049498-1,98049498,2541076771,1134619440,8.80358989760592,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2778225 43.7012470, 7.2779199 43.7012110)"
105040806-0,105040806,1210922002,1210921781,15.682855557959773,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2698006 43.7011647, 7.2696811 43.7011793, 7.2696081 43.7011721)"
105040806-1,105040806,1210921781,1210921742,56.79628315362811,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2696081 43.7011721, 7.2694280 43.7011346, 7.2689548 43.7009817)"
105040812-0,105040812,456176814,456176816,101.08889293691186,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2668847 43.7009674, 7.2680297 43.7013408)"
105040824-0,105040824,1210921573,1210921979,20.100943191872773,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2687150 43.7008844, 7.2686334 43.7008728, 7.2686025 43.7008790, 7.2685274 43.7009597)"
105040824-1,105040824,1210921979,1210921951,19.970254697929292,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2685274 43.7009597, 7.2685698 43.7008670, 7.2685643 43.7008450, 7.2685224 43.7007939)"
105040831-0,105040831,1210922141,300891161,50.046368517798896,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2675607 43.7004068, 7.2674158 43.7003498, 7.2672623 43.7002984, 7.2671717 43.7002747, 7.2670705 43.7002577, 7.2669889 43.7002349)"
105040842-0,105040842,1210921742,1210921573,22.13052573761861,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2689548 43.7009817, 7.2687150 43.7008844)"
105040842-1,105040842,1210921573,1210921951,18.486454795090896,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2687150 43.7008844, 7.2685224 43.7007939)"
105040842-2,105040842,1210921951,1210922141,88.6134826424726,Allowed,Secondary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2685224 43.7007939, 7.2684068 43.7007396, 7.2675607 43.7004068)"
106547954-0,106547954,24343275,456176822,169.00011355098295,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2666378 43.7025283, 7.2675170 43.7011496)"
106547954-1,106547954,456176822,9360004787,72.68192287034304,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2675170 43.7011496, 7.2678991 43.7005580)"
106547954-2,106547954,9360004787,300891163,60.93474893141245,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2678991 43.7005580, 7.2682085 43.7000584)"
106547954-3,106547954,300891163,1987278835,31.362371343757502,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2682085 43.7000584, 7.2683697 43.6998019)"
106547954-4,106547954,1987278835,311362306,44.050337980686216,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2683697 43.6998019, 7.2686029 43.6994439)"
106547954-5,106547954,311362306,10011051755,82.82118570439809,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2686029 43.6994439, 7.2686268 43.6994092, 7.2690222 43.6987645)"
106547954-6,106547954,10011051755,5498679160,2.631980956384047,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2690222 43.6987645, 7.2690355 43.6987429)"
106547958-0,106547958,9360004780,9254867509,44.63843830245375,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2669178 43.7002121, 7.2674660 43.7001511)"
106547958-1,106547958,9254867509,300891162,10.187412032326785,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2674660 43.7001511, 7.2675913 43.7001381)"
106547958-2,106547958,300891162,300891163,50.45821227917453,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2675913 43.7001381, 7.2682085 43.7000584)"
106963960-0,106963960,1210921979,456176816,72.88329397199261,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2685274 43.7009597, 7.2682452 43.7014022, 7.2680297 43.7013408)"
111746792-0,111746792,1272384682,1272384783,25.783341431592323,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2796851 43.6967571, 7.2796293 43.6966803, 7.2798239 43.6966458)"
111746792-1,111746792,1272384783,1272384656,70.43614796502375,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2798239 43.6966458, 7.2801290 43.6965917, 7.2801611 43.6967099, 7.2801712 43.6967472, 7.2798295 43.6967542)"
111746792-2,111746792,1272384656,1272384682,11.626404440992257,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2798295 43.6967542, 7.2796851 43.6967571)"
111746795-0,111746795,1272384783,1272384797,21.3629312785603,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2798239 43.6966458, 7.2797282 43.6964668)"
113338910-0,113338910,5498679644,440116528,34.83042748848482,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2668687 43.7026017, 7.2666910 43.7028870)"
113338910-1,113338910,440116528,440116526,67.72280465049599,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2666910 43.7028870, 7.2663287 43.7034361)"
126060927-0,126060927,24640530,4809382492,11.865152009643822,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2799459 43.7028173, 7.2798854 43.7027201)"
126060927-1,126060927,4809382492,1398482966,162.94703350304832,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2798854 43.7027201, 7.2798546 43.7026806, 7.2795551 43.7027856, 7.2795154 43.7027305, 7.2794990 43.7027120, 7.2796682 43.7026522, 7.2796903 43.7025944, 7.2794833 43.7025491, 7.2795180 43.7024586, 7.2793312 43.7024141, 7.2793668 43.7023320, 7.2791752 43.7022874, 7.2792262 43.7021858, 7.2789990 43.7021656)"
126060927-2,126060927,1398482966,1398482950,43.76936339730825,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2789990 43.7021656, 7.2787477 43.7018169)"
126060928-0,126060928,1398482966,1398482986,74.4914596674429,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2789990 43.7021656, 7.2789258 43.7023083, 7.2790549 43.7023375, 7.2789932 43.7024774, 7.2791165 43.7025018, 7.2790462 43.7026744)"
131302991-0,131302991,24627730,24627733,50.30422479365236,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2737292 43.6969453, 7.2731141 43.6970255)"
131302992-0,131302992,24627691,444641418,9.17161448958882,Allowed,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2756506 43.6964388, 7.2755418 43.6964633)"
131302992-1,131302992,444641418,24627695,29.979388042561585,Allowed,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2755418 43.6964633, 7.2751870 43.6965453)"
131302992-2,131302992,24627695,24627722,28.332796465949485,Allowed,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2751870 43.6965453, 7.2748516 43.6966226)"
131302992-3,131302992,24627722,24627726,54.61538823782992,Allowed,Forbidden,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2748516 43.6966226, 7.2743308 43.6967668, 7.2742233 43.6968068)"
131302998-0,131302998,1445374679,1445374681,24.938559587832536,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2741257 43.6966035, 7.2741673 43.6968255)"
131302999-0,131302999,1445374678,1445374679,24.48377531268637,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2740817 43.6963859, 7.2741037 43.6964823, 7.2741257 43.6966035)"
134687743-0,134687743,24338106,4796615836,12.170811238237002,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2790102 43.7012653, 7.2788748 43.7013140)"
134687743-1,134687743,4796615836,1480453840,10.761892252530176,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2788748 43.7013140, 7.2787551 43.7013571)"
135463946-0,135463946,1487777880,24342722,26.78208744172423,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2669221 43.6986706, 7.2672501 43.6986300)"
135463949-0,135463949,1487777575,1487777574,4.903928280828629,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2730496 43.6967189, 7.2731098 43.6967121)"
135463951-0,135463951,1487777891,1487777894,20.496862266569668,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2673603 43.6991907, 7.2673049 43.6991955, 7.2671086 43.6992186)"
140101081-0,140101081,24334213,3991754359,9.600549860689469,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(7.2736317 43.7043888, 7.2737310 43.7044366)"
142062510-0,142062510,1554856042,1554856042,83.4225296026235,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2692471 43.6985038, 7.2694462 43.6981896, 7.2694828 43.6982017, 7.2692837 43.6985159, 7.2692471 43.6985038)"
142850615-0,142850615,1563210700,1563210700,111.5906955524645,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2732850 43.6973142, 7.2732733 43.6973353, 7.2726596 43.6971562, 7.2726713 43.6971351, 7.2732850 43.6973142)"
142850639-0,142850639,1563210738,1563210738,114.44470234888274,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2726070 43.6972393, 7.2726197 43.6972163, 7.2732482 43.6973977, 7.2732355 43.6974207, 7.2726070 43.6972393)"
143921266-0,143921266,1574802730,1574802730,84.18556279126594,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2763516 43.6983060, 7.2763708 43.6982874, 7.2767642 43.6984997, 7.2767450 43.6985183, 7.2763516 43.6983060)"
143921267-0,143921267,1574802748,1574802748,86.37181024024765,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2767055 43.6985714, 7.2766851 43.6985914, 7.2762810 43.6983758, 7.2763014 43.6983558, 7.2767055 43.6985714)"
143921357-0,143921357,1574803176,1480453841,4.011092688311767,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2786540 43.7014320, 7.2786298 43.7014005)"
143921357-1,143921357,1480453841,10713051712,3.5247306043871407,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2786298 43.7014005, 7.2786113 43.7013718)"
143921357-2,143921357,10713051712,10713051713,32.86918480611346,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2786113 43.7013718, 7.2786010 43.7013580, 7.2784880 43.7013310, 7.2783780 43.7013690, 7.2783430 43.7014520, 7.2783550 43.7014685)"
143921357-3,143921357,10713051713,1480453842,3.4639097292306973,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2783550 43.7014685, 7.2783754 43.7014959)"
143921357-4,143921357,1480453842,1574803176,32.25461901264634,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(7.2783754 43.7014959, 7.2783960 43.7015250, 7.2785060 43.7015520, 7.2786110 43.7015150, 7.2786540 43.7014320)"
143926279-0,143926279,1574840981,1574840981,82.16046036822499,Forbidden,Forbidden,Forbidden,Forbidden,Forbidden,Allowed,"LINESTRING(7.2693537 43.6985351, 7.2695533 43.6982236, 7.2695856 43.6982344, 7.2693860 43.6985459, 7.2693537 43.6985351)"
146740149-0,146740149,24328238,4797221616,9.024643594087213,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2772369 43.7004894, 7.2771911 43.7004154)"
146740149-1,146740149,4797221616,4797221750,21.021002510802226,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2771911 43.7004154, 7.2770797 43.7002446)"
146740149-2,146740149,4797221750,256706380,8.569844924478552,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2770797 43.7002446, 7.2770339 43.7001751)"
146740149-3,146740149,256706380,24328246,56.19522644526244,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2770339 43.7001751, 7.2767777 43.6997826, 7.2767341 43.6997192)"
146825533-0,146825533,24328310,24328315,79.57870791413589,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(7.2771629 43.7031533, 7.2773933 43.7030848, 7.2775472 43.7030597, 7.2776838 43.7030494, 7.2778665 43.7030434, 7.2781282 43.7030464)"
146847403-0,146847403,5938713703,5498678590,277.9393359506787,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2811444 43.7060681, 7.2810267 43.7058979, 7.2804111 43.7050305, 7.2803246 43.7049181, 7.2797238 43.7041092, 7.2795493 43.7038538)"
146847403-1,146847403,5498678590,5938713700,30.948235345098233,Allowed,Primary,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2795493 43.7038538, 7.2794515 43.7037155, 7.2794013 43.7035983)"
146847404-0,146847404,276007494,5498678587,113.60881706625372,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2789284 43.7031361, 7.2789563 43.7032846, 7.2789731 43.7033566, 7.2790006 43.7034392, 7.2792066 43.7041362)"
146847404-1,146847404,5498678587,276007496,3.116783316587368,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2792066 43.7041362, 7.2792195 43.7041626)"
146847404-2,146847404,276007496,276007499,311.14949359034705,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(7.2792195 43.7041626, 7.2792320 43.7041882, 7.2796877 43.7051901, 7.2799503 43.7057480, 7.2801748 43.7062249, 7.2802468 43.7063713, 7.2802738 43.7064397, 7.2802867 43.7064907, 7.2802918 43.7065402, 7.2802913 43.7065837, 7.2802797 43.7066221, 7.2802329 43.7067589, 7.2802321 43.7067966, 7.2802357 43.7068273)"
